fred.date,fred.total_population,fred.median_household_income,fred.median_list_price,fred.median_inventory,fred.median_days_on_market,fred.rental_vacancy_rate,fred.home_ownership_rate,fred.home_value_index,fred.unemployment_rate,fred.building_permits_housing_units,fred.gdp,redfin.period_begin,redfin.period_end,redfin.period_duration,redfin.region_type,redfin.region_type_id,redfin.table_id,redfin.is_seasonally_adjusted,redfin.region,redfin.city,redfin.state,redfin.state_code,redfin.property_type,redfin.property_type_id,redfin.median_sale_price,redfin.median_sale_price_mom,redfin.median_sale_price_yoy,redfin.median_list_price,redfin.median_list_price_mom,redfin.median_list_price_yoy,redfin.median_ppsf,redfin.median_ppsf_mom,redfin.median_ppsf_yoy,redfin.median_list_ppsf,redfin.median_list_ppsf_mom,redfin.median_list_ppsf_yoy,redfin.homes_sold,redfin.homes_sold_mom,redfin.homes_sold_yoy,redfin.pending_sales,redfin.pending_sales_mom,redfin.pending_sales_yoy,redfin.new_listings,redfin.new_listings_mom,redfin.new_listings_yoy,redfin.inventory,redfin.inventory_mom,redfin.inventory_yoy,redfin.months_of_supply,redfin.months_of_supply_mom,redfin.months_of_supply_yoy,redfin.median_dom,redfin.median_dom_mom,redfin.median_dom_yoy,redfin.avg_sale_to_list,redfin.avg_sale_to_list_mom,redfin.avg_sale_to_list_yoy,redfin.sold_above_list,redfin.sold_above_list_mom,redfin.sold_above_list_yoy,redfin.price_drops,redfin.price_drops_mom,redfin.price_drops_yoy,redfin.off_market_in_two_weeks,redfin.off_market_in_two_weeks_mom,redfin.off_market_in_two_weeks_yoy,redfin.parent_metro_region,redfin.parent_metro_region_metro_code,redfin.last_updated
2017-05-01,20977089.0,58674.0,319900.0,140754.0,78.0,8.5,64.1,216105.0,4.3,7889.0,1003144.0,2017-05-01,2017-05-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,231900,0.0241002171,0.0784409071,252300.0,0.0035060919,0.0528877415,142.0,0.0115634136,0.0764684934,152.0,0.0050092487,0.0547042728,39520,0.150241574,0.0886452537,28385.0,0.0537550581,0.0920247759,43750.0,0.0485069261,0.0542422709,136884.0,-0.0176964478,-0.0760632589,3.5,-0.6,-0.6,57.0,-1.0,-9.0,0.96685119,0.001286537,0.000260084,0.1258350202,0.0041166432,-0.0115954244,0.1900660413,0.0001270388,0.009617451,0.3207140604,0.0057113618,0.0546801071,South Region,,2023-01-15 14:45:07
2017-06-01,20977089.0,58674.0,319900.0,136258.0,80.0,8.5,64.1,217458.0,4.3,8248.0,1003144.0,2017-06-01,2017-06-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,238000,0.0264669984,0.091416945,252700.0,0.0015978243,0.0553623087,143.0,0.0103893968,0.0836846378,151.0,-0.0037968632,0.0505567328,39575,0.0014170399,0.0377878009,27054.0,-0.0468573844,0.0815110933,42302.0,-0.0329645208,0.0461987436,134730.0,-0.0156496581,-0.0708339942,3.4,-0.1,-0.4,58.0,1.0,-9.0,0.967428696,0.0005763366,-0.0002318903,0.1270499052,0.0012117008,-0.0104913965,0.1827284198,-0.0073542852,0.003302071,0.3174464985,-0.0033115516,0.0552537308,South Region,,2023-01-15 14:45:07
2017-07-01,20977089.0,58674.0,319900.0,133872.0,81.0,8.5,64.1,218588.0,4.2,7212.0,1003144.0,2017-07-01,2017-07-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,232300,-0.0239518041,0.08263202,250900.0,-0.0069873418,0.0721041508,142.0,-0.012545699,0.072427607,152.0,0.0041831771,0.0732806904,34067,-0.1391787745,0.0149862948,25266.0,-0.0660900421,0.1060234635,38944.0,-0.0793815895,0.0387005574,132428.0,-0.0170860239,-0.0698909249,3.9,0.5,-0.3,57.0,-1.0,-9.0,0.9673920021,-3.66939e-05,-0.0005287866,0.1281592157,0.0011093104,-0.0119015637,0.179116199,-0.0036122208,0.0119005281,0.3135108385,-0.00393566,0.0466022703,South Region,,2023-01-15 14:45:07
2017-08-01,20977089.0,58674.0,319250.0,131617.0,82.0,8.5,64.1,219881.0,4.2,8138.0,1003144.0,2017-08-01,2017-08-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,233200,0.00383382,0.0751978589,249500.0,-0.0058010859,0.0706595214,143.0,0.0028890651,0.0787459449,152.0,0.0013717907,0.0658532231,35797,0.050782282,0.0230637325,26099.0,0.0329692076,0.0705086136,41103.0,0.0554385785,0.0298664529,130314.0,-0.0159633914,-0.068134037,3.6,-0.3,-0.4,57.0,0.0,-9.0,0.967362174,-2.98281e-05,-0.0005271555,0.1229711987,-0.005188017,-0.0160113677,0.1839480025,0.0048318035,0.0088289396,0.3139173577,0.0004065192,0.0453140653,South Region,,2023-01-15 14:45:07
2017-09-01,20977089.0,58674.0,319000.0,128287.0,89.0,8.5,64.1,221134.0,4.2,5566.0,1003144.0,2017-09-01,2017-09-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,230000,-0.013710525,0.0717304345,245400.0,-0.016062199,0.0262078079,142.0,-0.0061108651,0.0711142388,150.0,-0.0111897311,0.0294946752,25835,-0.2782713152,-0.1950208762,16458.0,-0.3694252874,-0.230359147,25556.0,-0.378275149,-0.3235216263,126191.0,-0.0316984086,-0.0944702776,4.9,1.3,0.6,59.0,2.0,-8.0,0.9665618752,-0.0008104671,-0.0004708747,0.1195277724,-0.0034747977,-0.0159181053,0.1210308184,-0.0629058922,-0.0411150526,0.2498604877,-0.0640415961,-0.015408739,South Region,,2023-01-15 14:45:07
2017-10-01,20977089.0,58674.0,316990.0,129555.0,89.0,8.5,64.1,222446.0,4.1,6981.0,1003144.0,2017-10-01,2017-10-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,228000,-0.0087249872,0.0697443415,255200.0,0.039472729,0.0616781339,143.0,0.0028903165,0.0704975449,157.0,0.042881506,0.0564371008,29061,0.1250435523,0.0214403712,22176.0,0.3475116972,0.0539423031,39987.0,0.565171442,0.1123567375,127589.0,0.0112787914,-0.0749593991,4.4,-0.5,-0.4,63.0,4.0,-4.0,0.9652723216,-0.0012746543,-0.0008416198,0.1190254981,-0.0004433572,-0.0135884698,0.1807444215,0.0596896207,0.0110181876,0.3315978969,0.0816591688,0.0642477607,South Region,,2023-01-15 14:45:07
2017-11-01,20977089.0,58674.0,319000.0,131495.0,88.0,8.5,64.1,223693.0,4.1,6232.0,1003144.0,2017-11-01,2017-11-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,233200,0.0226905453,0.0949035041,261300.0,0.024265456,0.0620452491,145.0,0.0019004646,0.0670728814,161.0,0.0268278878,0.0654288558,28583,-0.0167188414,0.0227939598,20978.0,-0.0541076743,-0.0062058837,37778.0,-0.0553846923,0.0294574488,128974.0,0.0106888175,-0.0605588252,4.5,0.1,-0.4,63.0,0.0,-4.0,0.9655576332,0.0003004299,-7.95081e-05,0.1168876605,-0.0021394818,-0.0094631589,0.1694217439,-0.0112929336,-0.00912263,0.3289194019,-0.0026287466,0.0423748559,South Region,,2023-01-15 14:45:07
2017-12-01,20977089.0,58674.0,319844.0,132202.0,81.0,8.5,64.1,225092.0,4.0,6090.0,1003144.0,2017-12-01,2017-12-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,236900,0.0159503577,0.0758053741,260100.0,-0.0044921698,0.0766761108,148.0,0.0211351779,0.0729150413,160.0,-0.0050590692,0.0670644343,32484,0.1365990203,0.0343575864,19564.0,-0.067359489,0.0303892137,30401.0,-0.1949953661,-0.0101907925,124882.0,-0.0315170692,-0.0610305341,3.8,-0.7,-0.4,60.0,-3.0,-6.0,0.9652446593,-0.0003135148,0.0002777979,0.1104851619,-0.0064147681,-0.0083175765,0.1303550552,-0.0391034779,-0.0225859444,0.3019879305,-0.0270446966,0.0271564889,South Region,,2023-01-15 14:45:07
2018-01-01,21254926.0,58959.0,320000.0,133053.0,82.0,8.2,65.5,226143.0,4.0,7300.0,1057255.4,2018-01-01,2018-01-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,234300,-0.0109320004,0.106882652,268300.0,0.0313959261,0.0523876096,148.0,0.0129686019,0.0932247796,163.0,0.0209281886,0.0616475467,24418,-0.2482142857,0.0098428453,22388.0,0.1445222637,0.0643719692,46593.0,0.5327148919,0.0380990575,133143.0,0.0663041389,-0.0454877839,5.5,1.7,-0.3,62.0,2.0,-4.0,0.9628653118,-0.0023845475,-6.20181e-05,0.1045540175,-0.0059447509,-0.0116163712,0.1985459243,0.0681720776,-0.01272673,0.3215052771,0.0194974783,0.010653903,South Region,,2023-01-15 14:45:07
2018-02-01,21254926.0,58959.0,323900.0,136675.0,79.0,8.2,65.5,227289.0,3.9,6650.0,1057255.4,2018-02-01,2018-02-28,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,236900,0.0108504972,0.0899857453,268600.0,0.000972344,0.0624393915,150.0,0.0047781582,0.0846520726,162.0,-0.0053881316,0.0580606091,27210,0.1144331586,0.0345220896,23544.0,0.0515408665,0.0349920872,43839.0,-0.0590672018,0.0431151403,137582.0,0.0332469678,-0.0283413962,5.1,-0.4,-0.3,64.0,2.0,-5.0,0.9634665623,0.0005977512,0.000956153,0.1065784638,0.0019749251,-0.0059224867,0.2024756145,0.0039626034,-0.0075106138,0.3419039985,0.0203849202,0.0087668562,South Region,,2023-01-15 14:45:07
2018-03-01,21254926.0,58959.0,325000.0,138395.0,68.0,8.2,65.5,228541.0,3.9,7843.0,1057255.4,2018-03-01,2018-03-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,245100,0.034564121,0.0926152882,267700.0,-0.0032060685,0.0562122089,151.0,0.0209415909,0.0832660762,161.0,-0.0077504771,0.0544421066,37110,0.3638368247,-0.0064789034,29725.0,0.2625297316,0.0393356643,48380.0,0.1035835671,0.019298837,138685.0,0.0080170371,-0.0191176055,3.7,-1.4,-0.1,59.0,-5.0,-4.0,0.9659737753,0.002507213,0.0014883179,0.1165184586,0.0099399948,0.0037534126,0.2157407074,0.0132650928,-0.0215708042,0.3291086227,-0.0127953758,0.0057234286,South Region,,2023-01-15 14:45:07
2018-04-01,21254926.0,58959.0,329000.0,137228.0,73.0,8.2,65.5,230045.0,3.8,8920.0,1057255.4,2018-04-01,2018-04-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,246100,0.0041497287,0.0868374812,267800.0,0.0003075593,0.0652290241,151.0,0.0096797751,0.0829703621,161.0,-0.0034236676,0.064941736,37301,0.0049302225,0.0856253092,29981.0,0.0084426505,0.1130044177,45191.0,-0.0661472971,0.0830157931,137513.0,-0.0088438806,-0.0132109591,3.7,0.0,-0.4,53.0,-6.0,-5.0,0.966374171,0.0004144945,0.0008098388,0.1238036514,0.0072564236,0.0020888168,0.1998065637,-0.0158990727,0.0098730132,0.3095180865,-0.0195812515,-0.005477063,South Region,,2023-01-15 14:45:07
2018-05-01,21254926.0,58959.0,329000.0,135932.0,74.0,8.2,65.5,231542.0,3.7,8619.0,1057255.4,2018-05-01,2018-05-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,247900,0.0074659266,0.0692036647,268900.0,0.0042814188,0.0659903776,152.0,-0.0010201875,0.0695632357,161.0,0.0042052641,0.0640377709,40064,0.0742170742,0.0137908348,29549.0,-0.0142776128,0.0410442503,44780.0,-0.0090508752,0.023683248,136015.0,-0.0107712224,-0.0062613244,3.4,-0.3,-0.1,54.0,1.0,-3.0,0.967523151,0.0011445867,0.0006707916,0.1254492812,0.0016290323,-0.0003889233,0.1955152005,-0.0043160673,0.0054324955,0.3130811103,0.0035714543,-0.0076769397,South Region,,2023-01-15 14:45:07
2018-06-01,21254926.0,58959.0,329000.0,134346.0,78.0,8.2,65.5,232848.0,3.7,9068.0,1057255.4,2018-06-01,2018-06-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,254400,0.0260782053,0.0687986844,267500.0,-0.0052308828,0.0587226541,153.0,0.0079825255,0.0670154051,159.0,-0.0127412747,0.054484306,39344,-0.017971246,-0.0058370183,27126.0,-0.0819993908,0.002661344,42256.0,-0.0563644484,-0.001087419,134736.0,-0.0094033746,4.45335e-05,3.4,0.0,0.0,54.0,0.0,-4.0,0.9683650564,0.0008419054,0.0009363604,0.1257116714,0.0002623903,-0.0013382338,0.19240589,-0.0031093105,0.0096774702,0.3140980164,0.001016906,-0.0033484821,South Region,,2023-01-15 14:45:07
2018-07-01,21254926.0,58959.0,327744.0,134104.0,79.0,8.2,65.5,234074.0,3.6,8791.0,1057255.4,2018-07-01,2018-07-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,245400,-0.0353710918,0.0562942612,261500.0,-0.0226891399,0.0419818309,151.0,-0.0177273805,0.0614162254,159.0,-0.0032384441,0.0466909241,35796,-0.0901789345,0.0507529281,26604.0,-0.0192435302,0.0529565424,41153.0,-0.026102802,0.0567224733,133250.0,-0.0110289752,0.0062071465,3.7,0.3,-0.2,54.0,0.0,-3.0,0.9678766599,-0.0004883966,0.0004846578,0.1255726897,-0.0001389817,-0.002586526,0.1926979362,0.0002920462,0.0135817372,0.3074061747,-0.0066918417,-0.0061046639,South Region,,2023-01-15 14:45:07
2018-08-01,21254926.0,58959.0,325000.0,133709.0,80.0,8.2,65.5,235189.0,3.6,8281.0,1057255.4,2018-08-01,2018-08-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,245500,0.000362472,0.0526220963,259300.0,-0.0083502492,0.0393317496,152.0,0.0007852647,0.0591778806,160.0,0.0066665872,0.0522656603,36723,0.0258107768,0.0258107768,26275.0,-0.0123665614,0.0066664112,43067.0,0.0464076585,0.0476039893,133390.0,0.0009304699,0.0234081894,3.6,-0.1,0.0,56.0,2.0,-1.0,0.967747318,-0.0001289083,0.0003780824,0.1215314653,-0.0040307012,-0.0014607971,0.1967913637,0.0041165629,0.0128786438,0.3134820738,0.0061057756,-0.0003818317,South Region,,2023-01-15 14:45:07
2018-09-01,21254926.0,58959.0,320000.0,135207.0,80.0,8.2,65.5,236291.0,3.5,7203.0,1057255.4,2018-09-01,2018-09-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,244500,-0.0038272695,0.0631517321,262600.0,0.0130394993,0.0700603413,152.0,0.0006609694,0.0663847958,162.0,0.0156120272,0.0807843916,29820,-0.1879084967,0.154248113,22490.0,-0.1439881247,0.3665086888,38344.0,-0.1096043099,0.5003912975,135226.0,0.0138401559,0.071597816,4.5,0.9,-0.4,56.0,0.0,-3.0,0.9679325413,0.0001836823,0.0013706661,0.1205566734,-0.000984721,0.001028901,0.1848535045,-0.0119526134,0.0638226861,0.309796909,-0.0037070031,0.0599364213,South Region,,2023-01-15 14:45:07
2018-10-01,21254926.0,58959.0,321250.0,139545.0,79.0,8.2,65.5,237400.0,3.5,8413.0,1057255.4,2018-10-01,2018-10-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,244300,-0.000871545,0.0714882813,268900.0,0.0239967873,0.0540297917,154.0,0.0099833928,0.0738336773,165.0,0.0158974924,0.052708615,31853,0.0681040842,0.0958475247,23794.0,0.0578872488,0.0729133787,43415.0,0.1322206285,0.0855921184,139296.0,0.0301739439,0.0916101124,4.4,-0.1,0.0,56.0,0.0,-7.0,0.9660529656,-0.001880561,0.0007850883,0.1123912975,-0.0081908231,-0.0066440346,0.2170485872,0.0321814117,0.0363282449,0.3075799758,-0.002208854,-0.0239764631,South Region,,2023-01-15 14:45:07
2018-11-01,21254926.0,58959.0,321450.0,145205.0,78.0,8.2,65.5,238662.0,3.6,7239.0,1057255.4,2018-11-01,2018-11-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,246100,0.0072651829,0.0553431587,273700.0,0.0176635032,0.0472470405,154.0,-0.0032280505,0.0683527805,168.0,0.0173970055,0.0430931013,29578,-0.0714801444,0.0347746991,20731.0,-0.1287299319,-0.0117742397,39063.0,-0.1002418519,0.0339871357,142880.0,0.0256999282,0.10783736,4.8,0.4,0.3,57.0,1.0,-6.0,0.9662462574,0.0001960467,0.0006835932,0.1104537156,-0.0019305255,-0.0064298556,0.1951147816,-0.021927573,0.0256981641,0.2853464991,-0.0222334766,-0.0435708138,South Region,,2023-01-15 14:45:07
2018-12-01,21254926.0,58959.0,320000.0,147583.0,80.0,8.2,65.5,240000.0,3.6,6573.0,1057255.4,2018-12-01,2018-12-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,246400,0.0011281218,0.0399155041,269700.0,-0.01468371,0.0367317364,154.0,-0.003827695,0.042223337,165.0,-0.0139273003,0.0339083433,29018,-0.0188998208,-0.1067261813,18312.0,-0.1166851575,-0.063995093,29997.0,-0.2320866293,-0.0133863965,139980.0,-0.0202556098,0.1207365893,4.8,0.0,1.0,61.0,4.0,1.0,0.9657474286,-0.0004927657,0.0004991415,0.1058997863,-0.0045576637,-0.0046127579,0.1451778826,-0.0499450929,0.0148416135,0.2628017654,-0.0225447337,-0.0391563676,South Region,,2023-01-15 14:45:07
2019-01-01,21492056.0,61856.0,320000.0,150186.0,85.0,8.4,66.0,241241.0,3.5,7795.0,1111392.2,2019-01-01,2019-01-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,242000,-0.0176550902,0.0328724081,277900.0,0.030489568,0.0357603694,154.0,0.0043821935,0.0334603493,169.0,0.0219420039,0.0348774589,22632,-0.2201240524,-0.0732186732,21042.0,0.1492708504,-0.0602054489,48867.0,0.6291715286,0.0487831051,150441.0,0.0746937172,0.1296913719,6.6,1.8,1.1,66.0,5.0,4.0,0.962292131,-0.0034376257,-0.0005677955,0.0962796041,-0.0096473428,-0.0082658504,0.2294387833,0.0842660862,0.0309331139,0.2935520978,0.0307661482,-0.0279462792,South Region,,2023-01-15 14:45:07
2019-02-01,21492056.0,61856.0,324900.0,155274.0,82.0,8.4,66.0,242050.0,3.5,7432.0,1111392.2,2019-02-01,2019-02-28,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,245000,0.0121380098,0.034140024,278900.0,0.0035416877,0.0384957435,155.0,0.0017956328,0.0303726985,168.0,-0.0078298241,0.0324076834,27103,0.1976579761,-0.0039323778,22937.0,0.0903170604,-0.0257401351,43778.0,-0.1038830778,-0.0013686756,153506.0,0.0206855281,0.1158554315,5.7,-0.9,0.6,70.0,4.0,6.0,0.9643420584,0.0020490392,0.0008752627,0.1042689001,0.007980787,-0.0023095637,0.2158808125,-0.0135816032,0.0133845924,0.3115960226,0.0180171152,-0.0303157752,South Region,,2023-01-15 14:45:07
2019-03-01,21492056.0,61856.0,326714.0,153031.0,79.0,8.4,66.0,242607.0,3.4,7977.0,1111392.2,2019-03-01,2019-03-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,250000,0.0205713999,0.0200840686,276100.0,-0.0101591216,0.0312010941,155.0,0.0132786784,0.0226385307,165.0,-0.0137167761,0.0261873442,35384,0.30515289,-0.0467158791,28434.0,0.2393322582,-0.043592331,46933.0,0.0717254293,-0.0301295695,151947.0,-0.0106200107,0.0951687653,4.3,-1.4,0.6,63.0,-7.0,4.0,0.966121413,0.0018026582,0.000161537,0.1049061723,0.0006680402,-0.0116410555,0.2272700349,0.0114578744,0.0115690626,0.3018024926,-0.0096939149,-0.0273036462,South Region,,2023-01-15 14:45:07
2019-04-01,21492056.0,61856.0,329000.0,148935.0,77.0,8.4,66.0,243097.0,3.4,7861.0,1111392.2,2019-04-01,2019-04-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,252600,0.0104387453,0.0264349546,277000.0,0.0034200321,0.0343913556,156.0,0.0141329627,0.0271455633,166.0,0.0041482973,0.0339587748,39345,0.1119432512,0.0548540175,30530.0,0.0737145671,0.0183455637,45920.0,-0.0215839601,0.0161540164,148142.0,-0.0250416264,0.0772710085,3.8,-0.5,0.1,60.0,-3.0,7.0,0.9664236893,0.0003022763,4.69802e-05,0.1085271318,0.0036209595,-0.015283158,0.2146319072,-0.0126381277,0.0148297024,0.2937077857,-0.008094707,-0.0158171501,South Region,,2023-01-15 14:45:07
2019-05-01,21492056.0,61856.0,329995.0,144150.0,80.0,8.4,66.0,243519.0,3.3,8841.0,1111392.2,2019-05-01,2019-05-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,260000,0.0293690175,0.0487420764,278200.0,0.0044159469,0.0344984776,157.0,0.0092870744,0.0377269604,165.0,-0.0045733849,0.0249536663,42800,0.0878405856,0.0682640709,29834.0,-0.0227652396,0.0096108291,45218.0,-0.0152660119,0.009758603,143908.0,-0.0285216663,0.058014807,3.4,-0.4,0.0,60.0,0.0,6.0,0.9679759986,0.0015587844,0.000452037,0.1144859813,0.0059560911,-0.0109601687,0.208959891,-0.0056850564,0.0134475654,0.3047277043,0.0110135225,-0.0083687455,South Region,,2023-01-15 14:45:07
2019-06-01,21492056.0,61856.0,330000.0,139682.0,82.0,8.4,66.0,244009.0,3.3,8153.0,1111392.2,2019-06-01,2019-06-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,261900,0.0073698097,0.0296570334,273600.0,-0.016401227,0.0228731817,157.0,-0.0041986517,0.0251946599,164.0,-0.0079716445,0.0298962558,38043,-0.1111448598,-0.0331410273,27230.0,-0.0872829657,0.00383396,40725.0,-0.0993630855,-0.0362315411,139717.0,-0.0291227729,0.0369531981,3.7,0.3,0.3,58.0,-2.0,4.0,0.9691170204,0.0011410218,0.0007538613,0.1180506269,0.0035646456,-0.0076768745,0.1913081443,-0.0176517467,-0.0010948897,0.3078753999,0.0031476955,-0.0062226165,South Region,,2023-01-15 14:45:07
2019-07-01,21492056.0,61856.0,330000.0,135193.0,82.0,8.4,66.0,244541.0,3.2,9074.0,1111392.2,2019-07-01,2019-07-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,258800,-0.0122943934,0.0546276966,271000.0,-0.0095355628,0.0366492726,156.0,-0.0054525032,0.0383825983,164.0,-3.73328e-05,0.033228886,38493,0.0129470277,0.0753135738,27462.0,0.0085200147,0.0322507894,41148.0,0.0103867403,-0.0001457938,135350.0,-0.0312421716,0.015752227,3.5,-0.2,-0.2,57.0,-1.0,3.0,0.9689835588,-0.0001341635,0.0011155794,0.1176837347,-0.0003921054,-0.0078854471,0.1945400813,0.0032291984,0.0018435912,0.3043932721,-0.0034821278,-0.0030054329,South Region,,2023-01-15 14:45:07
2019-08-01,21492056.0,61856.0,329727.0,133532.0,83.0,8.4,66.0,244916.0,3.2,9222.0,1111392.2,2019-08-01,2019-08-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,256800,-0.0078329731,0.0460158093,268100.0,-0.0106583028,0.0342607058,156.0,-0.0040683923,0.033354181,164.0,0.002805599,0.0292670035,37076,-0.0368369096,0.0096125044,26062.0,-0.0509795354,-0.0081065652,39784.0,-0.0332191198,-0.0762300601,130992.0,-0.0322695035,-0.0179773596,3.5,0.0,-0.1,58.0,1.0,2.0,0.9696308304,0.0006428812,0.0018835124,0.1199158485,0.0022091929,-0.0016156168,0.1863548919,-0.0081708173,-0.0104364718,0.3129180445,0.0085469634,-0.0005640293,South Region,,2023-01-15 14:45:07
2019-09-01,21492056.0,61856.0,329318.0,132299.0,83.0,8.4,66.0,245217.0,3.1,8193.0,1111392.2,2019-09-01,2019-09-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,257300,0.0027767411,0.0516833166,273100.0,0.0185428269,0.0398962247,157.0,0.0069400274,0.0392423349,167.0,0.0167147466,0.0303780016,32690,-0.1198643046,0.0960236036,22594.0,-0.1330673011,0.0045349458,38224.0,-0.0392600412,-0.0032335454,130806.0,-0.0014732937,-0.0327718541,4.0,0.5,-0.5,59.0,1.0,3.0,0.968827205,-0.0007852322,0.0008926969,0.1158458244,-0.0040184801,-0.0047201248,0.1811079002,-0.0052370337,-0.0037292017,0.3131937648,0.0002914504,0.0034291701,South Region,,2023-01-15 14:45:07
2019-10-01,21492056.0,61856.0,329295.0,131820.0,83.0,8.4,66.0,245658.0,3.0,9667.0,1111392.2,2019-10-01,2019-10-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,255000,-0.009122341,0.0437493697,282600.0,0.0348387296,0.0509151852,158.0,0.0004820287,0.0296095085,171.0,0.024422922,0.0390337823,32834,0.0049583741,0.0307330089,24520.0,0.0852919046,0.0305118938,43464.0,0.1372056515,0.0011286422,133237.0,0.0187093815,-0.0435247667,4.1,0.1,-0.3,60.0,1.0,4.0,0.9684936153,-0.0003343721,0.0024434047,0.1149722848,-0.0008149336,0.0025880437,0.2014005119,0.0202704561,-0.0156418428,0.3150841308,0.001857588,0.007504155,South Region,,2023-01-15 14:45:07
2019-11-01,21492056.0,61856.0,329950.0,132394.0,79.0,8.4,66.0,246363.0,2.9,7256.0,1111392.2,2019-11-01,2019-11-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,259500,0.0179843846,0.0547789391,282400.0,-0.0008297642,0.0317464682,160.0,0.0079655075,0.0411139539,173.0,0.0108016332,0.0322461386,30341,-0.0761243567,0.0256921673,22563.0,-0.0798499246,0.0883175767,37279.0,-0.1424003313,-0.045718674,132851.0,-0.0030392628,-0.0703023856,4.4,0.3,-0.4,57.0,-3.0,0.0,0.9694656425,0.0009751345,0.003236163,0.1169045186,0.0019262902,0.0064620049,0.1709283332,-0.0304434624,-0.0241632362,0.2978093012,-0.0172385872,0.0124774108,South Region,,2023-01-15 14:45:07
2019-12-01,21492056.0,61856.0,329950.0,131282.0,82.0,8.4,66.0,247076.0,2.9,7674.0,1111392.2,2019-12-01,2019-12-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,264200,0.0192937162,0.0723806198,281200.0,-0.002481055,0.0428608921,161.0,0.0144570315,0.0588512739,172.0,-0.0042011375,0.0408536706,35336,0.1613369705,0.2174751929,21645.0,-0.0439909898,0.1819472506,30000.0,-0.1984396291,-0.0001333156,126078.0,-0.054412636,-0.0996100724,3.6,-0.8,-1.2,59.0,2.0,-2.0,0.9676636632,-0.001753065,0.0019304632,0.1094917365,-0.00714809,0.0035793881,0.143442948,-0.0268674778,-0.0016872421,0.259538282,-0.0374437593,-0.0032021711,South Region,,2023-01-15 14:45:07
2020-01-01,21569932.0,60460.0,329950.0,129441.0,86.0,7.3,68.7,248105.0,2.8,9265.0,1116726.8,2020-01-01,2020-01-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,258900,-0.0216102568,0.0698999243,292900.0,0.0400357776,0.0539263063,163.0,0.0007904651,0.0567014066,177.0,0.0290321816,0.0494365443,26227,-0.2545971295,0.1587946803,23704.0,0.1001578019,0.126508887,47170.0,0.5783309911,-0.0347269118,131139.0,0.0439174667,-0.1283201723,5.0,1.4,-1.6,64.0,6.0,-2.0,0.9656070558,-0.0021226395,0.0033132587,0.1046631334,-0.0048721799,0.0083877833,0.2108526068,0.0668889698,-0.0185816013,0.3245397363,0.0641659859,0.0309876385,South Region,,2023-01-15 14:45:07
2020-02-01,21569932.0,60460.0,335500.0,129479.0,82.0,7.3,68.7,249406.0,2.7,8649.0,1116726.8,2020-02-01,2020-02-29,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,263600,0.0180706937,0.0762765024,290100.0,-0.0096158977,0.0400702419,164.0,0.0074467307,0.0626780672,176.0,-0.0094795765,0.0476588604,29606,0.1286645572,0.0920290657,24699.0,0.0419320818,0.0765844303,43743.0,-0.0727503975,-0.0010276788,133712.0,0.019449379,-0.1292807606,4.5,-0.5,-1.2,66.0,2.0,-4.0,0.9675604949,0.0019562424,0.0032477906,0.1093021685,0.0046549953,0.0050640364,0.1965119062,-0.0143053337,-0.0193185239,0.3459254231,0.0214200842,0.0344005606,South Region,,2023-01-15 14:45:07
